Post.id|Tag.id
698290|1365
698300|458
698300|1547
698300|3035
698310|458
698310|1991
698320|458
698330|458
698330|1991
698340|458
698340|1365
698340|3035
698350|458
698350|1547
698350|3035
698350|4938
698360|458
698360|1365
698360|4938
698360|7844
698370|458
698370|3035
698380|458
698380|7844
698390|458
698400|458
698400|1365
698400|1547
698410|458
698410|1547
698420|458
698420|1365
698420|1547
698420|7844
698430|458
698440|458
698440|7844
698450|458
698450|1547
698450|3035
698450|4938
698450|7844
698460|458
698460|4938
698460|7844
698470|458
698470|1547
698480|458
698490|458
698490|1365
698490|3035
698500|458
698500|1547
698500|1991
698510|458
698510|1365
698510|3035
698510|4938
698520|458
698520|1547
698530|458
698530|1365
698540|458
698540|1365
698550|458
698550|4938
698560|458
698560|4938
698570|458
698580|458
698580|1547
698590|458
698590|1991
698590|3035
698600|458
698610|458
698610|1365
698610|1547
698620|458
698620|1547
698620|4938
698630|458
698630|3035
698640|458
698640|7844
698650|458
698650|1365
698660|458
698660|1365
698660|3035
698670|458
698680|458
698680|1365
698690|458
698690|1365
698700|458
698700|1547
698700|3035
698710|458
698720|458
698730|458
698730|3035
698740|458
698740|4938
698750|458
698750|7844
698760|458
698760|1547
698770|458
698770|1991
698770|3035
698780|458
698780|4938
698780|7844
698790|458
698790|1547
698800|458
698800|1991
698800|3035
698800|4938
698810|458
698810|4938
698820|458
698820|1547
698820|7844
698830|458
698830|1547
698840|458
698840|1365
698840|1547
698840|3035
698840|7844
698850|458
698850|1547
698850|4938
698860|458
698860|1365
698860|1547
698860|7844
698870|458
698870|1365
698880|458
698880|3035
698880|4938
698880|7844
698890|458
698890|1547
698900|458
698900|1547
698900|1991
698900|7844
698910|458
698910|3035
698920|458
698920|1365
698930|458
698930|1547
698930|7844
698940|458
698950|458
698950|1547
698960|458
698960|3035
700470|776
700470|6945
700480|776
700480|2807
700480|2931
700480|6945
700490|776
700490|2931
700490|5002
700500|776
700500|1415
700500|7519
700510|776
700510|2807
700520|776
700520|2799
700520|2931
700530|776
700530|2931
700530|6945
700540|776
700540|783
700540|2807
700540|5002
700550|776
700550|2799
700560|776
700560|783
700560|2807
700570|776
700570|2799
700580|776
700580|6945
700580|7519
700590|776
700590|2799
700600|776
700600|2931
700610|776
700610|1415
700610|2931
700620|776
700620|783
700630|776
700630|2799
700640|776
700650|776
700660|776
700660|783
700660|6945
700660|7519
700670|776
700670|783
700680|776
700680|2799
700690|776
700700|776
700700|2807
700700|2931
700700|6945
700710|776
700710|6945
700720|776
700720|2807
700720|2931
700730|776
700730|2807
700730|7519
700740|776
700740|2799
700740|2807
700750|776
700750|783
700750|7519
700760|776
702980|575
702990|575
703000|575
703000|2998
703010|575
703020|575
703030|575
703040|575
703040|2998
703050|575
703060|575
703070|575
703080|575
703090|575
703100|575
703100|1929
703110|575
703120|575
703120|2998
703130|575
703140|575
703150|575
703160|575
703160|2998
703170|575
703170|2998
703180|575
703180|1929
703190|575
703200|575
703200|2998
703210|575
703220|575
703220|1929
703230|575
703240|575
703240|1929
703250|575
703250|1929
703260|575
703260|1929
703270|575
703280|575
703280|1929
703290|575
703290|2998
703300|575
703310|575
703320|575
703330|575
703340|575
703340|1929
703340|2998
703350|575
703360|575
703360|2998
703370|575
703370|1929
703380|575
703390|575
703390|1929
703400|575
703410|575
703420|575
703420|2998
703430|575
703440|575
703450|575
703460|575
703460|1929
703460|2998
703470|575
703480|575
703490|575
703500|575
703510|575
703520|575
703530|575
703540|575
703550|575
703550|2998
703560|575
703560|1929
703570|575
703570|2998
703580|575
703590|575
703590|1929
703600|575
703610|575
703620|575
703630|575
703640|575
703650|575
703660|575
703660|2998
703670|575
703680|575
703680|1929
703690|575
705690|433
705700|433
705710|433
705710|2787
705720|433
705720|2787
705730|433
705740|433
705750|433
705760|433
705770|433
705770|2787
705780|433
705790|433
705800|433
705800|2787
705800|6449
705810|433
705820|433
705830|433
705830|2787
705840|433
705840|2788
705850|433
705850|2788
705860|433
705860|2787
705870|433
705880|433
705890|433
705900|433
705900|6449
705910|433
705920|433
705930|433
705930|2788
705940|433
705940|2788
705950|433
705950|6449
705960|433
705970|433
705970|2788
705980|433
705980|6449
705990|433
706000|433
706010|433
706010|2788
706020|433
706020|2787
706020|6449
706030|433
706030|6449
706040|433
706050|433
706050|2788
706060|433
706070|433
706070|2787
706080|433
706090|433
706100|433
706100|2788
706110|433
706110|6449
706120|433
706120|6449
706130|433
706130|6449
706140|433
706150|433
706150|6449
706160|433
706160|2787
706170|433
706170|2788
706170|6449
706180|433
706190|433
706200|433
706200|2788
706200|6449
706210|433
706210|2787
706220|433
706220|2787
706230|433
706240|433
706240|2788
706250|433
706260|433
706260|2787
706260|6449
706270|433
706280|433
706280|6449
706290|433
706300|433
706300|2788
706310|433
706310|6449
706320|433
706330|433
706340|433
706340|2788
706350|433
706360|433
706360|2788
706370|433
706370|2787
706370|2788
706380|433
706380|6449
706390|433
706400|433
706400|2788
706410|433
706420|433
706420|2788
706430|433
706430|2787
706430|2788
706440|433
706450|433
706450|6449
706460|433
706470|433
706470|2787
706480|433
706490|433
706500|433
706510|433
706510|2787
706510|2788
706520|433
706530|433
706540|433
706540|6449
706550|433
706550|2787
706560|433
706570|433
706580|433
706580|2787
706580|2788
706580|6449
706590|433
706590|2788
706600|433
706600|2787
706610|433
706610|6449
706620|433
706630|433
706640|433
706640|2787
706650|433
706660|433
706660|6449
706670|433
706680|433
706680|6449
706690|433
706700|433
706710|433
706710|6449
706720|433
706730|433
706740|433
706750|433
706760|433
706760|2787
706760|2788
706770|433
706770|6449
706780|433
706790|433
706800|433
706810|433
706820|433
706820|2787
706830|433
706830|2788
706840|433
706850|433
706850|6449
706860|433
706860|2787
706860|6449
706870|433
706880|433
706880|6449
706890|433
706890|2788
706900|433
706910|433
706920|433
706930|433
706940|433
706940|2787
706940|2788
706950|433
706950|2787
706960|433
706970|433
706980|433
706990|433
706990|2787
706990|6449
707000|433
707000|2787
707010|433
707020|433
707030|433
707030|2787
707040|433
707050|433
707050|2788
707060|433
707070|433
707080|433
707080|2787
707090|433
707100|433
707110|433
707110|2788
707120|433
707120|2788
707130|433
707140|433
707140|2787
707150|433
707160|433
707170|433
707180|433
707180|2788
707190|433
707190|2788
707200|433
707200|6449
707210|433
707220|433
707230|433
707240|433
707240|2788
707250|433
707260|433
707270|433
707280|433
707290|433
707300|433
707310|433
707310|2787
707320|433
707320|6449
707330|433
707340|433
707340|2788
707350|433
707350|2787
707350|2788
707360|433
707360|6449
707370|433
707370|6449
707380|433
707390|433
707390|6449
707400|433
707400|6449
707410|433
707420|433
707420|6449
707430|433
707430|2787
707440|433
707450|433
707450|2787
707450|2788
707460|433
707460|2788
707470|433
707470|2787
707470|2788
707480|433
707480|2788
707490|433
707500|433
707510|433
707520|433
707520|2788
707530|433
707530|2788
707540|433
707550|433
707560|433
707570|433
707580|433
707590|433
707600|433
707610|433
707610|2787
707620|433
707630|433
707630|6449
707640|433
707640|2788
707650|433
707650|2787
707650|2788
707660|433
707670|433
707670|2787
707670|2788
707680|433
707690|433
707690|6449
707700|433
707710|433
707710|2788
707720|433
707720|2788
707730|433
707730|2787
707740|433
707740|6449
707750|433
707760|433
707770|433
707780|433
707790|433
707800|433
707810|433
707810|2787
707810|2788
707820|433
707830|433
707840|433
707840|2787
707840|2788
707840|6449
707850|433
707850|2787
707850|2788
707850|6449
707860|433
707870|433
707880|433
707890|433
707890|6449
707900|433
707910|433
707910|6449
707920|433
707920|6449
707930|433
707940|433
707950|433
707950|2787
707960|433
707970|433
707970|2788
707980|433
707990|433
707990|2788
708000|433
708000|2787
708000|6449
708010|433
708010|2787
708020|433
708030|433
708040|433
708040|2787
708040|2788
711800|458
711800|2004
711810|458
711820|458
711820|1028
711830|458
711840|458
711840|794
711840|1545
711840|9157
711850|458
711850|1545
711860|458
711860|1028
711860|2004
711860|9157
711860|10028
711870|458
711870|1028
711870|1545
711870|2004
711880|458
711880|1028
711880|1545
711880|2004
711890|458
711890|1028
711890|2004
711900|458
711900|1545
711910|458
711910|580
711910|1505
711920|458
711920|2004
711930|458
711940|458
711940|794
711940|1545
711950|458
711950|2004
711960|458
711960|1028
711960|1505
711960|9157
711970|458
711970|1505
711970|10028
711980|458
711980|1545
711990|458
711990|1505
711990|2004
712000|458
712000|794
712000|2004
712000|10028
712010|458
712020|458
712020|1545
712030|458
712030|794
712030|1505
712040|458
712040|1505
712040|9157
712050|458
712060|458
712070|458
712070|1505
712080|458
712080|794
712080|1505
712090|458
712090|794
712090|1028
712090|2004
712100|458
712100|2004
712100|9157
712110|458
712110|1545
712110|10028
712120|458
712120|580
712120|794
712130|458
712130|794
712130|1505
712140|458
712140|794
712140|1028
712140|1505
712150|458
712150|9157
712150|10028
712160|458
712160|580
712160|1028
712170|458
712170|580
712170|1028
712180|458
712180|794
712180|9157
712180|10028
712190|458
712190|580
712190|1028
712190|1505
712200|458
712200|794
712200|1545
712200|2004
712210|458
712210|794
712210|1505
712210|1545
712210|9157
712220|458
712220|794
712230|458
712230|794
712230|2004
712240|458
712240|9157
712250|458
712250|10028
712260|458
712270|458
712270|794
712270|1505
712270|1545
712280|458
712280|580
712280|794
712280|2004
712290|458
712290|794
712290|1028
712290|1545
712300|458
712300|10028
712310|458
712310|794
712310|1028
712310|2004
712320|458
712320|580
712320|9157
712330|458
712330|580
712340|458
712340|1545
712350|458
712350|1028
712350|2004
712360|458
712360|580
712360|794
712360|2004
712360|9157
712360|10028
712370|458
712370|794
712380|458
712390|458
712390|9157
712400|458
712400|794
712400|1545
712400|10028
712410|458
712410|1545
712410|2004
712410|10028
712420|458
712420|1505
712420|1545
712420|10028
712430|458
712430|1505
712430|2004
712430|10028
712440|458
712440|794
712450|458
712450|794
712450|1028
712450|1505
712450|10028
712460|458
712460|1505
712470|458
712470|1028
712470|10028
712480|458
712480|580
712480|1028
712480|1505
712490|458
712490|10028
712500|458
712500|1505
712500|10028
712510|458
712510|1545
712520|458
712520|1028
712520|2004
712530|458
712530|794
712530|1545
712540|458
712540|1505
712540|9157
712550|458
712550|580
712550|794
712550|9157
712550|10028
712560|458
712560|1028
712570|458
712570|1028
712570|9157
712580|458
712580|580
712580|1505
712580|2004
712590|458
712590|9157
712600|458
712600|1028
712600|2004
712610|458
712610|1028
712610|1545
712610|2004
712620|458
712620|9157
712630|458
712630|1545
712640|458
712650|458
712650|794
712650|10028
712660|458
712660|1505
712670|458
712670|1505
712680|458
712680|1028
712690|458
712690|9157
712700|458
712700|794
712700|1545
712710|458
712720|458
712730|458
712730|1028
712730|2004
712740|458
712740|1028
712740|1545
712740|2004
712750|458
712750|2004
712760|458
712760|580
712760|1505
712760|2004
712770|458
712770|1545
712770|10028
712780|458
712780|794
712790|458
712790|1505
712800|458
712800|580
712800|2004
712810|458
712820|458
712820|1505
712820|9157
712820|10028
712830|458
712830|1505
712830|1545
712840|458
712850|458
712850|1545
712850|10028
712860|458
712860|580
712860|2004
712870|458
712870|1545
712880|458
712880|1028
712890|458
712890|580
712890|1545
712890|2004
712890|10028
712900|458
712900|1505
712900|9157
712910|458
712910|580
712920|458
712920|1505
712920|10028
712930|458
712930|1028
712930|2004
712940|458
712940|580
712950|458
712960|458
712960|580
712960|2004
712970|458
712970|580
712970|1028
712970|9157
712980|458
712980|1028
712980|2004
712980|9157
712980|10028
712990|458
712990|2004
713000|458
713000|10028
713010|458
713020|458
713030|458
713030|1545
713040|458
713040|580
713040|1505
713040|2004
713040|10028
713050|458
713050|1545
713050|2004
713060|458
713060|794
713070|458
713070|1505
713070|2004
713080|458
713080|580
713080|1028
713090|458
713090|9157
713090|10028
713100|458
713100|10028
713110|458
713110|794
713110|1028
713110|1505
713110|1545
713120|458
713120|580
713130|458
713140|458
713140|1505
713140|9157
713140|10028
713150|458
713150|1028
713150|2004
713150|9157
713160|458
713160|1545
713160|9157
713160|10028
713170|458
713170|2004
713180|458
713180|580
713180|794
713190|458
713190|580
713200|458
713200|580
713200|794
713210|458
713210|1545
714360|286
714360|422
714360|2944
714370|286
714370|2944
714370|14622
714380|286
714380|5394
714390|286
714400|286
714410|286
714410|1909
714420|286
714420|5394
714420|14622
714430|286
714430|2786
714430|2944
714440|286
714440|422
714450|286
714450|1909
714460|286
714470|286
714470|1909
714470|2786
714470|14622
714480|286
714490|286
714490|2781
714500|286
714500|2786
714510|286
714510|2786
714520|286
714520|2781
714520|2786
714520|14622
714530|286
714530|5394
714540|286
714540|422
714540|2944
714550|286
714550|2786
714560|286
714570|286
714570|2781
714570|2786
714580|286
714590|286
714590|2944
714600|286
714600|1909
714600|2789
714610|286
714610|422
714610|5394
714620|286
714620|2944
714630|286
714630|1909
714640|286
714640|422
714640|2944
714650|286
714650|422
714650|2781
714650|2786
714660|286
714660|5394
714660|14622
714670|286
714670|2781
714670|2944
714680|286
714680|1909
714680|2781
714690|286
714690|2944
714700|286
714700|2781
714710|286
714710|2789
714720|286
714720|422
714720|2789
714720|5394
714720|14622
714730|286
714730|2944
714730|5394
714740|286
714740|1909
714740|14622
714750|286
714750|422
714750|1909
714750|2944
714750|14622
714760|286
714760|2781
714760|5394
714760|14622
714770|286
714770|422
714770|2781
714770|14622
714780|286
714780|1909
714790|286
714790|422
714790|1909
714790|2944
714790|5394
714800|286
714800|422
714800|2781
714810|286
714810|422
714810|1909
714810|2789
714820|286
714820|2789
714830|286
714830|2789
714840|286
714840|422
714840|2786
714840|5394
714850|286
714850|2789
714850|5394
714860|286
714860|1909
714860|2786
714860|14622
714870|286
714880|286
714890|286
714890|2789
714900|286
714900|2944
714910|286
714910|2781
714910|2786
714910|14622
714920|286
714920|2944
714920|5394
714930|286
714930|422
714940|286
714940|1909
714940|5394
714950|286
714950|2944
714960|286
714960|2781
714960|2786
714960|2789
714970|286
714970|422
714980|286
714980|422
714980|2786
714980|2789
714990|286
714990|2786
715000|286
715000|422
715010|286
715010|2789
715020|286
715020|422
715030|286
715030|422
715040|286
715050|286
715050|2789
715050|2944
715060|286
715060|5394
715070|286
715070|1909
715080|286
715080|2781
715080|2944
715090|286
715090|2944
715090|5394
715100|286
715110|286
715110|2781
715110|2789
715110|2944
715120|286
715120|2789
715130|286
715130|2786
715140|286
715140|2781
715140|2944
715140|5394
715140|14622
715150|286
715150|2786
715160|286
715160|2786
715170|286
715170|2944
715180|286
715180|422
715180|2786
715190|286
715190|2789
715200|286
715210|286
715210|2786
715210|2944
715220|286
715220|2786
715220|2789
715220|2944
715230|286
715230|422
715240|286
715240|2781
715240|5394
715250|286
715250|2786
715260|286
715260|1909
715260|14622
715270|286
715270|2786
715270|2789
715270|5394
715280|286
715280|5394
715280|14622
715290|286
715290|2781
715290|14622
715300|286
715300|422
715300|1909
715310|286
715310|422
715310|2789
715320|286
715320|422
715320|1909
715320|2786
715330|286
715330|1909
715340|286
715350|286
715350|1909
715350|2786
715360|286
715370|286
715370|422
715370|2781
715370|5394
715380|286
715380|1909
715380|2781
715380|14622
715390|286
715390|2786
715400|286
715400|422
715400|2781
715410|286
715420|286
715420|2944
715420|5394
715430|286
715430|422
715430|1909
715430|2789
715430|2944
715430|5394
715440|286
715440|2789
715450|286
715450|1909
715460|286
715460|1909
715460|14622
715470|286
715470|422
715470|2789
715480|286
715480|2786
715480|2944
715480|5394
715490|286
715490|2789
715490|2944
715500|286
715500|422
715500|2781
715500|2944
715500|14622
715510|286
715510|2944
715520|286
715520|2781
715520|2944
715530|286
715530|14622
715540|286
715540|2781
715540|2944
715540|5394
715540|14622
715550|286
715550|5394
715560|286
715560|2781
715570|286
715580|286
715580|2781
715580|14622
715590|286
715590|1909
715590|2944
715590|14622
715600|286
715610|286
715610|422
715610|1909
715610|2781
715610|2944
715620|286
715620|2786
715620|2944
715630|286
715630|422
715630|2781
715630|14622
715640|286
715640|2944
715640|14622
715650|286
715650|422
715650|1909
715660|286
715660|2781
715670|286
715670|2786
715670|2944
715670|5394
715680|286
715680|2786
715680|14622
715690|286
715700|286
715700|5394
715700|14622
715710|286
715720|286
715720|422
715730|286
715730|2944
715740|286
715740|2781
715740|2786
715750|286
715760|286
715770|286
715770|2786
715780|286
715780|1909
715780|2781
715780|14622
715790|286
715790|14622
715800|286
715800|1909
715810|286
715810|14622
715820|286
715820|1909
715820|5394
715820|14622
715830|286
715830|2786
715830|14622
715840|286
715840|1909
715840|2786
715840|2789
715850|286
715850|422
715850|2781
715860|286
715860|5394
715870|286
715870|422
715870|2786
715870|5394
715870|14622
715880|286
715880|422
715880|1909
715890|286
715890|422
715890|5394
715900|286
715910|286
715910|2789
715910|2944
715920|286
715920|5394
715930|286
715930|14622
715940|286
715940|422
715940|2781
715940|2944
715940|5394
715950|286
715960|286
715960|422
715960|14622
715970|286
715970|422
715970|5394
715980|286
715980|14622
715990|286
716000|286
716010|286
716010|422
716020|286
716020|2781
716020|5394
716030|286
716030|14622
716040|286
716040|422
716040|2781
716040|5394
716050|286
716050|2789
716050|2944
716060|286
716060|2781
716060|14622
716070|286
716070|1909
716070|5394
716080|286
716090|286
716090|422
716100|286
716100|422
716100|2781
716100|14622
716110|286
716110|2781
716120|286
716120|1909
716120|2781
716120|2786
716130|286
716130|5394
716140|286
716140|2786
716150|286
716150|2786
716150|2944
716150|14622
716160|286
716160|1909
716160|2781
716160|2789
716160|14622
716170|286
716170|422
716180|286
716180|422
716180|1909
716190|286
716190|2789
716190|14622
716200|286
716210|286
716210|5394
716220|286
716220|2781
716220|2786
716220|2789
716220|5394
716230|286
716230|2789
716230|2944
716240|286
716240|2944
716250|286
716260|286
716260|2786
716260|5394
716270|286
716270|422
716270|14622
716280|286
716280|1909
716280|5394
716280|14622
716290|286
716290|2944
716290|14622
716300|286
716300|2781
716310|286
716310|2789
716310|2944
716320|286
716320|2944
716320|5394
716330|286
716340|286
716340|1909
716340|2789
716350|286
716350|2786
716350|14622
716360|286
716360|1909
716370|286
716370|2789
716370|14622
716380|286
716380|2781
716390|286
716390|2781
716390|5394
716400|286
716400|422
716400|2789
716410|286
716410|2786
716410|5394
716420|286
716420|2781
716420|2786
716430|286
716440|286
716440|2786
716440|2789
716440|2944
716440|5394
716450|286
716450|422
716450|2781
716460|286
716460|2786
716460|2789
716470|286
716470|1909
716480|286
716480|2781
716490|286
716490|422
716490|2781
716490|2789
716490|14622
716500|286
716500|2786
716510|1149
716520|1149
716840|1545
716850|1545
716930|278
716930|2841
716930|11365
716940|278
716940|2896
716950|278
716960|278
716970|278
716970|2841
716970|2896
716980|278
716980|13452
716990|278
716990|2896
716990|13452
717000|278
717000|411
717000|11365
717010|278
717020|278
717020|2841
717020|13452
717030|278
717040|278
717040|2896
717040|3006
717050|278
717050|411
717050|3006
717050|11365
717060|278
717060|411
717070|278
717080|278
717080|2841
717080|2896
717080|11365
717090|278
717090|2841
717090|2896
717090|11365
717100|278
717110|278
717110|3006
717110|11365
717120|278
717120|2841
717120|13452
717130|278
717130|13452
717140|278
717140|2841
717140|2896
717140|11365
717150|278
717150|2841
717160|278
717170|278
717170|2841
717180|278
717180|411
717180|11365
717190|278
717190|2896
717190|13452
717200|278
717200|11365
717210|278
717210|3006
717220|278
717230|278
717230|411
717230|11365
717240|278
717240|11365
717250|278
717250|2896
717250|13452
717260|278
717270|278
717270|11365
717280|278
717470|144
717470|430
717470|578
717470|2952
717480|144
717480|430
717480|2012
717480|2831
717490|144
717500|144
717500|430
717500|2831
717510|144
717510|430
717520|144
717520|2007
717520|2952
717530|144
717530|430
717530|2012
717530|2831
717540|144
717540|578
717550|144
717550|578
717560|144
717560|430
717570|144
717570|578
717580|144
717580|578
717580|2831
717580|2952
717590|144
717590|2952
717600|144
717610|144
717610|430
717610|578
717620|144
717620|976
717620|2012
717630|144
717630|430
717630|2952
717640|144
717650|144
717650|430
717660|144
717660|2831
717660|2952
717670|144
717670|976
717680|144
717680|2007
717680|2831
717680|2952
717690|144
717690|430
717690|976
717700|144
717700|2012
717710|144
717710|788
717710|2831
717720|144
717720|430
717720|2952
717730|144
717740|144
717740|430
717740|578
717740|976
717740|2831
717750|144
717750|430
717750|788
717760|144
717760|2831
717760|2952
717770|144
717770|578
717770|788
717780|144
717780|788
717780|976
717780|2952
717790|144
717790|976
717790|2012
717800|144
717800|976
717800|2007
717810|144
717810|2007
717810|2952
717820|144
717820|430
717820|976
717820|2952
717830|144
717840|144
717840|2012
717840|2831
717850|144
717860|144
717860|788
717870|144
717870|2952
717880|144
717880|2012
717890|144
717900|144
717900|430
717910|144
717910|788
717910|2952
717920|144
717920|578
717920|2012
717930|144
717930|2007
717940|144
717940|788
717950|144
717950|578
717950|976
717950|2012
717950|2952
717960|144
717960|430
717960|976
717970|144
717980|144
717980|2831
717990|144
718000|144
718000|578
718010|144
718010|2952
718020|144
718020|2831
718030|144
718040|144
718040|788
718050|144
718050|976
718060|144
718060|578
718060|788
718060|2012
718070|144
718070|788
718070|2007
718080|144
718080|578
718090|144
718090|788
718090|2952
718100|144
718100|578
718100|788
718110|144
718110|788
718110|976
718110|2012
718110|2952
718120|144
718130|144
718130|430
718130|976
718130|2012
718140|144
718140|2012
718140|2952
718150|144
718150|578
718150|2952
718160|144
718160|430
718160|788
718160|2012
718160|2952
718170|144
718170|2952
718180|144
718180|430
718180|578
718180|976
718180|2831
718190|144
718190|578
718200|144
718210|144
718210|788
718210|2007
718210|2012
718210|2952
718220|144
718220|578
718220|2831
718230|144
718230|2007
718230|2012
718240|144
718240|2952
718250|144
718250|976
718250|2007
718260|144
718260|2952
718270|144
718270|2831
718280|144
718280|976
718280|2952
718290|144
718290|2007
718290|2012
718300|144
718300|2012
718300|2831
718310|144
718310|788
718320|144
718320|976
718320|2007
718330|144
718340|144
718340|2007
718350|144
718350|2952
718360|144
718360|2007
718370|144
718370|578
718370|788
718370|976
718370|2952
718380|144
718390|144
718390|430
718390|976
718390|2012
718400|144
718410|144
718410|2831
718420|144
718420|578
718430|144
718440|144
718440|976
718440|2012
718450|144
718450|788
718450|2007
718450|2831
718450|2952
718460|144
718470|144
718470|788
718470|976
718480|144
718480|430
718480|2007
718480|2831
718490|144
718500|144
718510|144
718510|976
718510|2012
718510|2952
718520|144
718520|976
718530|144
718530|788
718540|144
718540|976
718550|144
718550|430
718560|144
718560|430
718560|578
718570|144
719200|1035
719210|1035
719220|275
719230|275
719230|1864
719230|9486
719240|275
719240|1864
719250|275
719250|2034
719250|9486
719260|275
719270|275
719280|275
719280|1864
719280|2034
719280|9486
719290|275
719290|2997
719300|275
719310|275
719310|2034
719310|2895
719310|9486
719320|275
719330|275
719330|1864
719330|9486
719340|275
719340|2034
719340|2895
719340|2926
719350|275
719350|2895
719350|2997
719360|275
719360|2895
719370|275
719370|2895
719370|9486
719380|275
719380|2895
719380|14321
719390|275
719400|275
719410|275
719410|2034
719410|9486
719410|14321
719420|275
719430|275
719430|2997
719440|275
719440|1864
719440|9486
719450|275
719450|1864
719460|275
719460|14321
719470|275
719470|2895
719470|2997
719470|9486
719480|275
719490|275
719490|2034
719490|2895
719490|9486
719500|275
719500|2895
719510|275
719520|275
719530|275
719530|2926
719540|275
719550|275
719550|2997
719560|275
719560|9486
719560|14321
719570|275
719570|14321
719580|275
719580|2895
719590|275
719600|275
719610|275
719610|2034
719610|2926
719620|275
719620|2895
719620|2997
719620|9486
719630|275
719630|14321
719640|275
719640|2997
719650|275
719650|2895
719650|2997
719660|275
719660|2926
719670|275
719670|9486
719680|275
719680|2997
719680|9486
719680|14321
719690|275
719690|2034
719700|275
719710|275
719710|1864
719710|9486
719720|275
719720|2034
719720|2997
719730|275
719730|2926
719730|2997
719740|275
719740|1864
719750|275
719750|1864
719760|275
719760|14321
719770|275
719780|275
719790|275
719790|2895
719790|2997
719800|275
719800|2034
719800|2997
719800|9486
719810|275
719810|2895
719810|9486
719810|14321
719820|275
719820|2034
719830|275
719840|275
719840|9486
719850|275
719850|2034
719850|2926
719850|9486
719850|14321
719860|275
719870|275
719870|9486
719880|275
719880|2895
719890|275
719890|2034
719900|275
719900|2034
719900|9486
719910|275
719910|2926
719910|14321
719920|275
719930|275
719930|2997
719940|275
719940|2997
719940|9486
719950|275
719950|2034
719950|2926
719950|2997
719950|14321
719960|275
719960|2895
719960|14321
719970|275
719970|14321
720500|4843
720510|4843
720520|4843
721270|1524
721280|1524
721290|1524
721300|1524
721310|1524
721320|1524
721330|1524
721340|1524
721350|1524
721360|1524
721370|1524
721380|1524
721390|1524
721400|1524
721410|1524
721420|1524
721430|1524
721440|1524
721450|1524
721460|1524
721470|1524
721480|1524
721490|1524
721500|1524
721510|1524
721520|1524
721530|1524
721540|1524
721550|1524
721560|1524
721570|1524
721580|1524
721590|1524
721600|1524
724620|1798
724630|1798
724640|1798
724650|1798
724660|1798
724670|1798
724680|1798
724690|1798
727120|419
727130|419
727140|419
727150|419
727160|419
727170|419
727180|419
727180|7509
727190|419
727200|419
727210|419
727220|419
727230|419
727240|419
727250|419
727250|7509
727260|419
727260|7509
727270|419
727280|419
727290|419
727300|419
727310|419
727320|419
727330|419
727340|419
727340|7509
727350|419
727360|419
727370|419
727380|419
727390|419
727400|419
727400|7509
727410|419
727420|419
727430|419
727440|419
727440|7509
727450|419
727460|419
727470|419
727480|419
727490|419
727500|419
727510|419
727520|419
727530|419
727540|419
727540|7509
727550|419
727560|419
727570|419
727580|419
727590|419
727600|419
727610|419
727620|419
727630|419
727640|419
727650|419
727660|419
727670|419
727680|419
727690|419
727700|419
727710|419
727710|7509
727720|419
727730|419
727740|419
727740|7509
728820|278
728820|2804
728820|6048
728830|278
728830|2538
728830|6048
728840|278
728840|6048
728850|278
728850|1909
728860|278
728860|1909
728860|6048
728870|278
728870|1863
728870|2923
728870|6048
728880|278
728890|278
728890|1909
728890|2804
728890|2923
728900|278
728900|1995
728900|2538
728910|278
728910|2804
728920|278
728920|6048
728930|278
728940|278
728940|1863
728940|1995
728950|278
728960|420
728960|774
728960|9209
728970|420
728970|2067
728980|420
728990|420
728990|2067
729000|420
729010|420
729010|7555
729020|420
729020|2058
729020|2067
729020|7555
729030|420
729030|774
729030|6945
729040|420
729040|774
729040|7555
729050|420
729050|774
729050|3102
729060|420
729060|3102
729060|5205
729060|9209
729070|420
729070|774
729070|2058
729070|5205
729070|7555
729070|9209
729080|420
729080|2067
729080|6945
729080|7555
729090|420
729090|774
729090|2058
729090|3102
729090|9209
729100|420
729100|774
729100|3102
729100|5205
729100|6945
729110|420
729110|2058
729120|420
729120|2067
729120|3102
729130|420
729130|6945
729140|420
729140|2058
729140|7555
729150|420
729150|2058
729160|420
729160|2058
729160|9209
729170|420
729180|420
729180|2058
729190|420
729190|2067
729190|6945
729200|420
729200|2058
729210|420
729210|2067
729220|420
729220|6945
729230|420
729230|3102
729240|420
729240|6945
729250|420
729250|2067
729260|420
729260|3102
729260|7555
729270|420
729270|9209
729280|420
729280|774
729280|7555
729290|420
729290|7555
729300|420
729300|774
729300|9209
729310|420
729310|3102
729320|420
729320|2058
729320|6945
729330|420
729330|2067
729330|3102
729330|5205
729330|9209
729340|420
729340|9209
729350|420
729360|420
729360|774
729360|3102
729370|420
729370|774
729380|420
729380|3102
729390|420
729390|774
729390|5205
729400|420
729400|2058
729400|2067
729400|5205
729400|6945
729410|420
729410|3102
729420|420
729420|3102
729420|7555
729430|420
729430|9209
729440|420
729440|774
729450|420
729460|420
729770|22
729780|22
729790|22
729790|2779
729800|22
729810|22
729810|2999
729820|22
729820|2059
729830|22
729830|14118
729840|22
729840|2779
729850|22
729860|22
729870|22
729870|14118
729880|22
729880|2008
729890|22
729900|22
729900|14118
729910|22
729910|2008
729910|14118
729920|22
729920|2779
729930|22
729940|22
729940|2008
729940|14118
729950|22
729950|2999
729960|22
729960|14118
729970|22
729980|22
729980|2779
729990|22
729990|2999
729990|14118
730000|22
730000|2008
730000|2779
